id,price
0,2844.059
1,5737.7104
2,9837.405
3,4020.9612
4,1683.6108
5,6002.0464
6,4821.992
7,4430.738
8,5311.159
9,15393.257
10,4476.9087
11,828.5169
12,2987.1416
13,1606.4281
14,2503.5889
15,1143.1173
16,1565.5272
17,4043.6658
18,4054.632
19,919.83624
20,2114.2324
21,5170.3887
22,4202.4097
23,595.8681
24,17102.885
25,1124.806
26,580.98804
27,1016.70215
28,1614.9738
29,884.9648
30,9950.3125
31,625.2653
32,4071.7146
33,757.1314
34,723.1981
35,2428.8694
36,6180.1133
37,2569.376
38,2883.1262
39,694.71814
40,511.51566
41,9044.215
42,876.3437
43,1713.3923
44,9863.725
45,2441.6833
46,990.9868
47,869.3707
48,1196.0238
49,2912.4993
50,652.3309
51,4594.03
52,2996.1758
53,7267.2207
54,5622.5566
55,2349.2905
56,8649.18
57,2486.4226
58,4516.5186
59,2888.579
60,1212.4668
61,515.24744
62,6743.187
63,1179.7933
64,8555.417
65,17768.375
66,932.35724
67,11707.824
68,5289.3877
69,9563.993
70,412.42773
71,638.7104
72,772.19257
73,1320.8657
74,5222.8184
75,1848.328
76,8556.707
77,14328.253
78,2733.795
79,6599.198
80,10914.261
81,2022.7556
82,14689.489
83,6679.599
84,908.2428
85,7208.837
86,1050.8696
87,12482.077
88,8775.576
89,15539.48
90,5089.692
91,1307.5486
92,996.94507
93,906.63544
94,18048.354
95,482.37674
96,14586.574
97,14864.986
98,12857.408
99,662.8794
100,2577.792
101,757.5843
102,690.1318
103,436.78326
104,1029.294
105,1703.9573
106,1363.421
107,781.5747
108,1020.9212
109,708.69135
110,619.32654
111,1045.1831
112,1759.836
113,1713.4093
114,1430.1682
115,5127.0835
116,5149.4463
117,15180.5
118,488.49832
119,16858.254
120,1493.3579
121,1665.3844
122,1065.2274
123,534.74286
124,672.45935
125,1400.001
126,1121.749
127,12887.95
128,5563.7656
129,5169.9033
130,6503.8647
131,3417.4204
132,6862.305
133,1048.7194
134,3095.1794
135,1053.6285
136,611.3723
137,7188.2764
138,534.2254
139,4404.897
140,888.59
141,893.2959
142,3516.5537
143,3744.9111
144,737.0575
145,6394.2983
146,15880.407
147,5196.6846
148,2600.9277
149,1924.3292
150,2422.6782
151,1752.3204
152,11838.079
153,2870.2615
154,648.4736
155,14063.265
156,3377.1821
157,2931.9924
158,3925.1868
159,875.6264
160,7621.0967
161,9740.622
162,689.4494
163,624.4205
164,5386.131
165,11107.319
166,3349.2976
167,4685.87
168,3367.029
169,10993.351
170,723.4363
171,1648.0255
172,4694.3228
173,2049.706
174,6273.094
175,1813.2843
176,4344.212
177,3459.0955
178,2600.7158
179,3440.766
180,3373.5205
181,1859.86
182,922.2911
183,1618.9368
184,724.2682
185,3996.9468
186,901.9476
187,841.0771
188,437.99066
189,1755.6693
190,2202.2925
191,749.8234
192,830.0566
193,6415.7793
194,4147.436
195,2492.225
196,638.15765
197,13301.135
198,652.32855
199,8800.529
200,10106.273
201,6135.057
202,679.44037
203,758.9965
204,6424.786
205,3570.515
206,604.01715
207,3084.5227
208,966.77673
209,8055.456
210,2638.3257
211,7184.4204
212,11239.205
213,440.64774
214,1302.8365
215,925.18146
216,2688.1177
217,2549.6497
218,775.98755
219,1366.984
220,2188.757
221,2071.7383
222,9106.573
223,1054.012
224,1274.1652
225,4523.73
226,3818.1387
227,1893.3058
228,6467.3657
229,1825.3531
230,5144.7617
231,1452.184
232,1086.8218
233,1587.1509
234,921.7787
235,8292.994
236,1199.7793
237,997.56256
238,4215.1924
239,8709.854
240,6018.5977
241,870.8961
242,15444.377
243,4543.8096
244,511.5851
245,978.09924
246,2617.062
247,7582.5757
248,10978.572
249,5579.5864
250,5546.7246
251,1499.4924
252,2794.1604
253,5043.8667
254,5128.655
255,1240.9996
256,616.5428
257,1974.1222
258,854.9683
259,14703.162
260,6441.6255
261,4660.309
262,1701.649
263,3791.8914
264,799.1922
265,2250.126
266,9299.519
267,1762.5911
268,1078.1355
269,8809.624
270,7526.426
271,747.311
272,4274.963
273,5000.9087
274,501.16647
275,935.8591
276,6181.247
277,517.4641
278,6486.016
279,8545.985
280,1540.8961
281,2714.6177
282,3926.7148
283,9097.15
284,8798.572
285,10621.947
286,5215.4746
287,15941.279
288,1765.6472
289,6314.4243
290,330.05878
291,8336.591
292,17200.521
293,884.0582
294,7489.2207
295,1790.9059
296,2116.946
297,718.1184
298,316.47345
299,5711.3667
300,2835.6943
301,1155.472
302,3561.3025
303,5823.798
304,5837.53
305,8512.107
306,1093.5338
307,1062.1497
308,1777.79
309,2048.9749
310,1787.6111
311,408.82748
312,7833.7544
313,5183.7295
314,2351.9133
315,10299.927
316,615.1734
317,1032.2441
318,894.3155
319,8077.279
320,5126.5635
321,494.4367
322,428.37558
323,514.8411
324,853.28107
325,5741.1426
326,1688.1036
327,1777.2593
328,6451.493
329,569.78485
330,17471.879
331,2280.9229
332,801.48676
333,8310.715
334,3420.5022
335,1831.7686
336,14830.577
337,913.4516
338,941.157
339,5965.027
340,659.95996
341,1572.5626
342,650.6914
343,4399.403
344,4482.64
345,1758.5701
346,684.87024
347,2557.8228
348,4848.833
349,820.5279
350,3285.2546
351,478.81488
352,2721.6265
353,1949.0446
354,656.4133
355,1467.787
356,726.9812
357,11593.887
358,1438.5862
359,446.01447
360,970.63794
361,8414.452
362,560.8026
363,8775.498
364,3151.5723
365,663.63306
366,724.94543
367,4579.643
368,1745.2372
369,620.4667
370,653.35266
371,778.29895
372,6070.8105
373,942.88007
374,441.32742
375,943.389
376,665.0134
377,4209.9956
378,2807.4888
379,607.0602
380,4763.932
381,486.1602
382,712.7693
383,9593.99
384,1057.5952
385,737.3243
386,15350.373
387,11896.617
388,840.13525
389,732.4043
390,2702.1372
391,923.5626
392,8595.81
393,600.8809
394,1828.236
395,4735.5103
396,823.51337
397,2116.4639
398,1035.6027
399,2259.372
400,4929.156
401,675.4312
402,2508.9814
403,10758.245
404,1339.2748
405,1127.315
406,511.5501
407,17946.389
408,1933.4297
409,5877.6343
410,829.8747
411,736.54205
412,4338.1807
413,1486.3875
414,7442.976
415,766.338
416,1386.1654
417,8090.363
418,316.50055
419,4910.1455
420,13644.898
421,4302.79
422,4806.2095
423,884.8435
424,1233.9478
425,482.01648
426,766.5067
427,14381.788
428,1712.0271
429,7706.879
430,4618.3423
431,16663.498
432,2025.3475
433,3161.1184
434,576.57416
435,3255.8674
436,2354.816
437,1156.6729
438,7276.8804
439,626.07056
440,3453.1982
441,1529.6494
442,852.3657
443,661.03
444,931.4261
445,1119.1166
446,2266.6646
447,5586.988
448,804.2019
449,2317.673
450,738.681
451,1107.3037
452,6798.9824
453,6300.244
454,2959.9639
455,4414.748
456,1134.4196
457,12239.733
458,3996.9314
459,5114.1323
460,13074.795
461,519.62225
462,815.8166
463,555.9186
464,916.1628
465,4137.581
466,818.43365
467,4098.498
468,4701.706
469,1343.5416
470,2580.6606
471,2273.3364
472,2351.5479
473,6694.599
474,1313.807
475,1130.6935
476,15548.376
477,5284.1235
478,2820.7947
479,11032.168
480,808.2316
481,5582.4517
482,10479.221
483,15157.067
484,1253.7196
485,4241.7505
486,11441.454
487,3101.9592
488,2541.476
489,1920.8595
490,660.5556
491,711.0371
492,4634.4863
493,9146.347
494,2379.554
495,937.8753
496,2184.056
497,5315.4863
498,1799.7162
499,4166.838
500,10088.876
501,646.04114
502,9091.123
503,1396.4868
504,485.84418
505,4406.5938
