id,price
0,2832.6165
1,5686.002
2,9590.027
3,3977.3113
4,1621.7162
5,6065.8105
6,4826.973
7,4416.986
8,5338.1772
9,14567.721
10,4422.316
11,807.4601
12,2959.5007
13,1602.9945
14,2528.761
15,1149.3147
16,1559.357
17,3981.0117
18,3986.375
19,899.5707
20,2129.5781
21,5125.5347
22,4271.491
23,628.72986
24,16558.533
25,1134.6913
26,590.22284
27,1031.4432
28,1583.6636
29,889.15375
30,10114.092
31,576.9058
32,4078.9338
33,748.62695
34,748.6154
35,2435.7512
36,6271.8877
37,2731.3525
38,2887.312
39,713.35315
40,517.51294
41,9094.88
42,931.77814
43,1812.8008
44,9667.947
45,2444.2947
46,983.1957
47,839.6603
48,1166.9161
49,2840.4482
50,660.4032
51,4616.7505
52,2958.6401
53,6993.012
54,5492.1494
55,2233.708
56,8276.971
57,2450.0725
58,4370.665
59,2746.765
60,1223.892
61,527.52155
62,6645.327
63,1110.994
64,8782.813
65,17829.625
66,876.8051
67,11740.612
68,5227.4287
69,9481.974
70,436.6758
71,689.3318
72,803.2862
73,1254.8119
74,5177.733
75,1857.9294
76,8552.372
77,14510.924
78,2787.6843
79,6516.068
80,10846.623
81,2018.794
82,14760.141
83,6668.2236
84,887.3647
85,7328.525
86,1045.9628
87,12163.641
88,8832.863
89,15130.414
90,5079.153
91,1311.988
92,986.4768
93,841.3444
94,18044.299
95,468.29517
96,14372.992
97,15094.314
98,12535.26
99,673.69037
100,2579.249
101,752.60815
102,675.82776
103,477.04172
104,993.8098
105,1726.2021
106,1382.4545
107,770.69104
108,1055.8429
109,718.63824
110,596.5494
111,1092.241
112,1745.6908
113,1695.5665
114,1506.1843
115,5098.5796
116,5105.3467
117,15059.599
118,503.2377
119,16982.232
120,1460.7756
121,1619.6692
122,1072.5426
123,546.44836
124,670.4655
125,1347.9061
126,1121.306
127,12886.349
128,5622.701
129,5238.307
130,6368.792
131,3146.8877
132,6810.8013
133,1067.8793
134,3458.6228
135,1049.9417
136,634.0042
137,6933.9346
138,532.41815
139,4369.6963
140,931.0492
141,892.353
142,3521.9404
143,4042.36
144,741.2375
145,6320.204
146,16106.2295
147,5131.1904
148,2660.829
149,1926.2346
150,2285.34
151,1741.1866
152,12526.721
153,2855.4524
154,626.4675
155,14101.879
156,3239.9932
157,2950.897
158,3855.405
159,879.1134
160,7515.872
161,9858.064
162,714.6807
163,623.58264
164,5276.7505
165,11141.155
166,3192.66
167,4773.035
168,3383.0784
169,10971.287
170,749.84656
171,1647.3492
172,4757.989
173,2025.6191
174,6228.2847
175,1774.487
176,4385.8584
177,3387.4624
178,2597.8396
179,3444.3794
180,3420.7637
181,1810.4156
182,870.1154
183,1614.0688
184,735.26746
185,4004.2415
186,912.2267
187,866.6262
188,500.68378
189,1768.5597
190,2287.7546
191,760.8373
192,841.48016
193,6411.984
194,4045.8396
195,2381.0247
196,673.1083
197,13334.161
198,643.0149
199,8939.819
200,10067.979
201,6132.6763
202,682.3208
203,745.8045
204,6373.76
205,3658.465
206,655.67596
207,3109.8855
208,914.7209
209,7991.692
210,2628.1052
211,7033.6074
212,10787.897
213,428.71558
214,1290.183
215,874.57434
216,2674.0637
217,2548.071
218,776.36914
219,1467.9241
220,2168.095
221,2074.8582
222,8994.693
223,1048.8177
224,1203.1506
225,4460.0664
226,4099.169
227,1927.3912
228,6594.238
229,1825.855
230,5116.623
231,1465.319
232,1065.306
233,1596.0579
234,883.68243
235,8403.624
236,1199.1337
237,977.4661
238,4270.902
239,8487.807
240,6061.1694
241,862.9497
242,15264.932
243,4413.679
244,481.66376
245,978.3934
246,2609.3865
247,7575.642
248,10819.053
249,5550.1455
250,5446.996
251,1537.3989
252,2811.8271
253,5158.2373
254,5132.1216
255,1277.3055
256,657.1975
257,1980.156
258,876.37335
259,14758.146
260,6378.4297
261,4761.38
262,1718.3365
263,3767.0403
264,774.6431
265,2337.2913
266,9031.03
267,1785.955
268,1107.3135
269,8895.917
270,7569.4526
271,791.3114
272,4362.7456
273,5046.376
274,509.08478
275,906.7542
276,6185.8096
277,537.4142
278,6520.605
279,8257.366
280,1594.6604
281,2727.8528
282,3994.72
283,9050.282
284,8967.633
285,10674.3
286,5182.553
287,16092.311
288,1748.567
289,5881.2803
290,386.17755
291,8329.381
292,17494.83
293,850.6574
294,7485.8384
295,1785.4231
296,2058.637
297,695.24664
298,316.64212
299,5681.278
300,2650.5308
301,1165.5576
302,3671.3088
303,5934.179
304,5900.06
305,8595.552
306,1078.1157
307,979.384
308,1769.4542
309,2115.9375
310,1770.6641
311,379.19843
312,7866.8813
313,5264.3726
314,2361.554
315,10541.109
316,653.11426
317,1027.9708
318,877.45526
319,8009.474
320,5062.991
321,494.1563
322,458.2865
323,511.71362
324,862.7804
325,5689.1333
326,1612.5636
327,1727.6469
328,6706.4565
329,560.2439
330,17362.697
331,2279.1099
332,818.91174
333,8655.516
334,3568.0085
335,1830.6654
336,15024.511
337,879.5369
338,977.4244
339,5991.86
340,694.4232
341,1589.0077
342,618.67865
343,4336.0156
344,4372.3276
345,1705.7213
346,660.0429
347,2560.353
348,4895.0713
349,776.44135
350,3287.938
351,500.9078
352,2580.3462
353,1973.097
354,645.477
355,1507.8995
356,752.91626
357,11552.485
358,1481.4775
359,440.3308
360,962.25104
361,8285.746
362,588.21686
363,8719.903
364,3232.3008
365,673.62823
366,709.5062
367,4678.1797
368,1706.6334
369,662.9823
370,670.6834
371,718.1803
372,5851.3228
373,899.2729
374,450.82117
375,949.2382
376,712.23846
377,4109.828
378,2803.3582
379,638.25055
380,4669.6655
381,487.2507
382,723.3808
383,9500.718
384,1031.1948
385,749.48083
386,15622.749
387,12043.138
388,795.04266
389,769.05493
390,2654.8098
391,911.40393
392,8639.867
393,603.343
394,1914.9125
395,4832.68
396,801.5479
397,2045.883
398,1034.5612
399,2340.472
400,4970.1816
401,613.3242
402,2608.4924
403,10701.049
404,1352.7058
405,1109.9874
406,531.9756
407,18051.092
408,1971.7682
409,5894.0693
410,838.7909
411,728.304
412,4279.2896
413,1501.7893
414,7260.545
415,798.9915
416,1366.665
417,8072.118
418,349.6409
419,4870.263
420,13742.299
421,4358.6636
422,4945.0254
423,866.6268
424,1217.9175
425,484.89572
426,761.15
427,14727.564
428,1714.0934
429,7747.767
430,4292.2607
431,16779.928
432,1990.3496
433,3072.7014
434,616.66516
435,3259.217
436,2436.2627
437,1216.6825
438,7185.6167
439,593.67
440,3411.2588
441,1582.7031
442,850.08185
443,646.7286
444,929.9411
445,1139.7765
446,2271.0222
447,5495.98
448,820.9761
449,2327.1196
450,735.5644
451,1128.8016
452,6414.085
453,6179.715
454,2916.8733
455,4489.2856
456,1076.595
457,12291.051
458,3928.1418
459,5056.147
460,13272.988
461,495.19525
462,792.6488
463,579.5487
464,922.47217
465,4112.246
466,791.9151
467,4143.619
468,4717.9517
469,1359.5084
470,2543.7607
471,2242.8794
472,2363.007
473,6809.8804
474,1340.9304
475,1176.3739
476,15747.509
477,5264.567
478,2948.9062
479,11385.707
480,831.695
481,5381.9365
482,10646.573
483,15092.104
484,1305.1776
485,4211.268
486,11508.048
487,3115.7966
488,2490.118
489,1934.6821
490,619.7088
491,671.4989
492,4859.539
493,9153.126
494,2311.5989
495,887.26874
496,2241.255
497,5362.428
498,1816.2524
499,4183.7085
500,10082.801
501,676.7035
502,9215.983
503,1408.6027
504,515.941
505,4394.8145
506,616.65625
507,3738.1316
508,1705.035
509,1139.8885
510,1421.9717
511,674.116
512,1049.4048
513,3877.677
514,3277.1492
515,14862.275
516,4457.7134
517,6954.3555
518,1048.8394
519,1874.6866
520,5441.082
521,2028.6351
522,798.7951
523,6209.3447
524,9062.937
525,1834.0093
526,1392.4388
527,2381.5286
528,4835.8906
529,4781.793
530,2687.034
531,2235.8472
532,2861.8132
533,7104.5444
534,2589.384
535,15570.546
536,14906.96
537,4773.693
538,2008.0249
539,2067.2327
540,10466.885
541,10813.725
542,729.0617
543,14914.705
544,612.3406
545,7479.772
546,9676.128
547,1926.8192
548,922.5855
549,8043.1523
550,574.68665
551,1032.2506
552,6592.4937
553,1628.513
554,2642.6724
555,14785.705
556,4912.438
557,10144.651
558,1453.9133
559,2978.056
560,735.2717
561,2628.2017
562,754.64545
563,4303.964
564,5446.4478
565,2460.4026
566,2445.0225
567,2203.5112
568,5627.737
569,1775.1312
570,1222.5271
571,4376.131
572,16188.397
573,15099.343
574,5080.239
575,642.94037
576,4358.522
577,1206.9072
578,612.82513
579,3562.132
580,2186.7808
581,884.28925
582,961.881
583,482.47705
584,7872.6724
585,1719.2902
586,953.99524
587,981.53284
588,2667.2036
589,3595.3765
590,1798.283
591,511.67984
592,871.42645
593,627.6382
594,8832.574
595,1252.5836
596,14552.955
597,896.2551
598,1197.0317
599,3299.0586
600,2288.4753
601,8704.431
602,2217.1794
603,10423.802
604,573.281
605,1186.687
606,952.3927
607,5403.691
608,2298.5476
609,673.28345
610,1783.1727
611,937.76025
612,3413.8208
613,3140.513
614,956.70087
615,490.82184
616,737.2481
617,3121.753
618,14320.54
619,10910.125
620,874.3328
621,607.7797
622,856.6552
623,2250.301
624,4617.4556
625,15995.941
626,1074.014
627,749.85486
628,1832.6084
629,3754.8855
630,2933.8843
631,10279.499
632,1196.689
633,1129.0765
634,3845.2734
635,8197.758
636,4344.739
637,1114.01
638,12335.793
639,4553.6147
640,7068.5767
641,556.6871
642,842.1279
643,4668.697
644,1027.8062
645,774.1716
646,1938.7795
647,1744.3616
648,4914.939
649,1880.6381
650,3623.4375
651,15810.354
652,1285.7515
653,1915.62
654,928.8702
655,16715.357
656,2737.8477
657,1233.0569
658,859.7132
659,909.66064
660,3006.4229
661,1117.3477
662,4401.0166
663,550.9697
664,351.75494
665,951.40985
666,5538.411
667,3544.3281
668,16515.38
669,14659.533
670,1991.495
671,15504.029
672,1343.2172
673,3684.9226
674,1056.4656
675,6409.468
676,3854.4194
677,1609.7177
678,1239.8441
679,1268.82
680,618.3228
681,8365.271
682,1935.9844
683,1334.3169
684,4012.052
685,720.74567
686,1464.1377
687,2564.3857
688,623.1872
689,16073.883
690,2790.9565
691,809.34625
692,1045.1738
693,8080.4106
694,5624.671
695,12496.439
696,700.6571
697,3182.1836
698,572.05304
699,1097.4834
700,1024.2128
701,2850.8755
702,785.45636
703,2512.107
704,4113.013
705,859.66144
706,404.17853
707,5115.8013
708,921.98145
709,691.49963
710,6568.8267
711,4891.341
712,754.1967
713,888.89197
714,489.6242
715,768.7432
716,1308.8273
717,5896.236
718,15039.078
719,7142.337
720,12560.015
721,4150.0894
722,570.73944
723,2142.2712
724,2802.3567
725,5014.4434
726,1006.6197
727,626.66345
728,1594.9606
729,9788.391
730,12306.734
731,1924.2278
732,760.7237
733,4430.5737
734,5106.4478
735,10091.317
736,7092.857
737,2005.0925
738,712.65234
739,5196.2305
740,2725.3804
741,5817.593
742,4958.427
743,663.92426
744,11078.471
745,15738.821
746,898.4317
747,1138.6211
748,1657.5657
749,728.86395
750,1020.2109
751,1849.3895
752,5100.035
753,3672.8528
754,766.4594
755,2930.8809
756,9120.843
757,1779.5156
758,2444.9822
759,14813.261
760,8263.604
761,1396.4706
762,1337.5631
763,1833.3435
764,4393.3667
765,1890.0344
766,5641.372
767,4456.014
768,892.27856
769,708.87054
770,5358.0273
771,593.9985
772,919.9443
773,537.40137
774,4163.9507
775,4433.5967
776,1090.8044
777,1009.7893
778,6304.879
779,5434.942
780,6600.8394
781,5360.6025
782,591.20374
783,4542.761
784,754.11255
785,1845.9049
786,659.00836
787,4575.7715
788,1787.7256
789,646.15314
790,4303.1904
791,933.16907
792,4646.112
793,480.37662
794,1397.9384
795,5238.139
796,2994.9436
797,6355.0444
798,14359.022
799,597.59467
800,622.7386
801,1470.0162
802,739.31476
803,13712.809
804,821.3776
805,1583.6686
806,1906.4424
807,1845.3752
808,609.17334
809,556.76117
810,691.38495
811,4303.121
812,679.21356
813,1828.3792
814,962.21655
815,5954.0005
816,5036.7485
817,5679.6626
818,1891.6536
819,592.19366
820,5129.122
821,1672.7417
822,4192.532
823,3523.57
824,650.75
825,1442.0236
826,724.5371
827,1586.3925
828,5160.688
829,3877.3218
830,2610.5344
831,4630.4097
832,506.51105
833,2335.0083
834,5050.7354
835,10465.569
836,424.82675
837,5514.426
838,1646.7323
839,7052.221
840,1086.5984
841,2394.3928
842,646.8865
843,1868.903
844,2742.022
845,9561.136
846,899.2271
847,1801.2161
848,15448.936
849,678.65845
850,1573.7529
851,8530.173
852,960.197
853,406.32443
854,5320.12
855,2150.3538
856,1971.7006
857,1795.0052
858,1183.6079
859,6642.5786
860,12365.609
861,1756.9692
862,2268.2437
863,672.07513
864,723.26733
865,746.84235
866,2386.2126
867,724.10785
868,10373.083
869,2228.6372
870,2520.922
871,999.0911
872,15153.137
873,2194.5273
874,818.17664
875,1297.4991
876,1085.5632
877,831.7662
878,1938.7795
879,9760.276
880,2597.9214
881,4371.0825
882,5439.051
883,772.2296
884,2900.8826
885,5601.552
886,876.5258
887,448.03885
888,669.5586
889,1192.2906
890,7329.5273
891,682.22546
892,2588.7712
893,941.7619
894,4682.4478
895,677.4596
896,3664.1323
897,885.7518
898,561.93964
899,3267.386
900,4470.0767
901,803.7787
902,5008.032
903,623.2748
904,860.29236
905,1097.4529
906,3019.694
907,2247.366
908,3924.875
909,9046.584
910,5441.566
911,710.2517
912,10570.566
913,7686.3604
914,1665.7854
915,9747.297
916,9972.894
917,13636.77
918,7558.6626
919,675.7921
920,794.0999
921,3434.1475
922,3633.2412
923,550.7781
924,17792.434
925,3860.8486
926,6069.7715
927,842.8115
928,2985.2742
929,825.51984
930,3542.9946
931,2854.655
932,783.8263
933,3991.5068
934,4290.2134
935,997.58057
936,969.04785
937,791.12213
938,3997.959
939,456.03534
940,6104.6553
941,3807.116
942,1731.2406
943,581.86346
944,607.4262
945,4224.806
946,814.23456
947,828.89246
948,10117.133
949,9369.217
950,714.24536
951,484.52228
952,2816.4705
953,659.1037
954,633.91315
955,6883.0186
956,4733.9507
957,9044.213
958,2367.72
959,936.4655
960,1774.9426
961,7392.7827
962,819.6938
963,2357.6375
964,1044.319
965,9916.833
966,3108.8257
967,5184.3037
968,6601.6675
969,4977.031
970,11184.902
971,2823.806
972,14372.504
973,990.4215
974,4442.808
975,948.2888
976,1598.3811
977,5321.818
978,1754.2258
979,2151.9634
980,8354.229
981,459.50272
982,1845.8519
983,625.0791
984,3212.9292
985,16746.855
986,2456.704
987,1233.0178
988,1600.9514
989,2238.4446
990,2260.353
991,2397.9646
992,2095.7107
993,745.16034
994,3996.9338
995,1339.4364
996,688.70703
997,868.8982
998,709.904
999,802.9286
1000,5019.1523
1001,9891.106
1002,1218.2535
1003,1614.448
1004,3092.4155
1005,665.5377
1006,1244.3918
1007,4182.339
1008,630.5697
1009,2765.8953
1010,6226.214
1011,948.59235
1012,461.63953
1013,6453.9536
1014,7531.333
1015,680.616
1016,6742.3267
1017,877.77966
1018,4625.5786
1019,4809.6323
1020,9616.102
1021,2095.547
1022,1263.2001
1023,1217.6765
1024,754.3176
1025,17752.555
1026,919.9678
1027,3469.3994
1028,804.00525
1029,1671.3115
1030,596.67334
1031,643.9169
1032,4921.8096
1033,3901.2266
1034,484.27002
1035,1576.6714
1036,718.86523
1037,6762.037
1038,564.87067
1039,11469.03
1040,9764.566
1041,964.3177
1042,10832.6045
1043,4277.983
1044,15355.547
1045,572.2631
1046,5629.6167
1047,765.0126
1048,660.0166
1049,1492.4736
1050,5739.562
1051,3929.6448
1052,3650.641
1053,9937.383
1054,10896.8
1055,5099.7383
1056,15684.062
1057,4746.6484
1058,1767.5563
1059,10041.79
1060,1970.9415
1061,1639.4376
1062,6023.789
1063,5163.6743
1064,1050.2255
1065,13785.575
1066,6734.5317
1067,734.07166
1068,674.174
1069,10881.997
1070,685.4547
1071,7366.308
1072,1451.3829
1073,1315.0851
1074,5530.8804
1075,1418.4913
1076,464.29843
1077,12383.968
1078,1058.5035
1079,1443.9066
1080,1754.2258
1081,4865.446
1082,13420.631
1083,6020.413
1084,805.83734
1085,875.35065
1086,13368.979
1087,4009.5496
1088,884.1111
1089,14753.854
1090,7244.911
1091,6736.287
1092,4130.0083
1093,473.3605
1094,4963.0195
1095,12637.584
1096,572.96954
1097,5255.121
1098,503.54895
1099,2807.9504
1100,860.07025
1101,482.60193
1102,865.814
1103,13440.838
1104,1156.608
1105,648.16504
1106,827.4803
1107,2256.6526
1108,1733.8226
1109,3268.8083
1110,1693.7661
1111,14284.376
1112,1930.8013
1113,1997.7478
1114,10468.291
1115,455.25763
1116,2294.01
1117,6334.183
1118,2635.2463
1119,1722.5079
1120,4661.7573
1121,3425.898
1122,1212.9318
1123,1767.5327
1124,807.2059
1125,759.053
1126,6111.502
1127,1057.5382
1128,799.7319
1129,17036.816
1130,4509.7554
1131,4561.351
1132,8300.517
1133,2404.907
1134,536.3835
1135,608.9022
1136,573.02625
1137,861.9555
1138,686.7335
1139,1178.5883
1140,682.60736
1141,876.6439
1142,1417.0447
1143,4965.931
1144,563.90656
1145,3257.1506
1146,1868.4225
1147,5407.863
1148,8516.46
1149,16017.921
1150,796.2243
1151,5503.065
1152,6722.738
1153,3839.9023
1154,758.46906
1155,9431.961
1156,2994.0928
1157,2611.495
1158,692.7229
1159,5909.846
1160,8565.523
1161,5191.1973
1162,907.31323
1163,16555.055
1164,707.3284
1165,534.5396
1166,7850.829
1167,1091.2103
1168,531.04205
1169,1644.0062
1170,835.073
1171,6386.873
1172,809.1472
1173,801.1006
1174,3470.4426
1175,1415.9431
1176,11869.187
1177,620.35614
1178,994.50507
1179,3645.6882
1180,1284.6838
1181,4326.0737
1182,3217.4136
1183,694.55176
1184,6341.521
1185,919.8806
1186,667.52
1187,713.1894
1188,707.4536
1189,1979.3247
1190,15631.684
1191,412.73776
1192,2035.1364
1193,7469.2373
1194,5305.2866
1195,2737.8848
1196,1188.0946
1197,15605.037
1198,1140.7719
1199,14084.193
1200,1070.9462
1201,5444.4727
1202,2437.0342
1203,5297.916
1204,915.2027
1205,4700.37
1206,12257.208
1207,7965.892
1208,2566.8962
1209,14761.352
1210,11212.472
1211,4808.148
1212,794.34454
1213,744.66504
1214,7824.2544
1215,6635.067
1216,2775.0278
1217,1484.5917
1218,1612.5234
1219,6302.577
1220,8027.5796
1221,452.70645
1222,13735.463
1223,752.69617
1224,8956.403
1225,4143.479
1226,627.3519
1227,3650.954
1228,848.5482
1229,598.376
1230,702.31085
1231,3491.987
1232,769.5636
1233,2562.6567
1234,3221.2449
1235,3860.6414
1236,2749.7012
1237,3179.1643
1238,10000.727
1239,9116.598
1240,1601.3939
1241,452.72653
1242,5505.5376
1243,625.77783
1244,5965.6133
1245,5343.2856
1246,2172.7092
1247,3923.3252
1248,3144.1038
1249,543.98517
1250,8086.6816
1251,10549.937
1252,389.98853
1253,832.8922
1254,2205.7612
1255,8828.271
1256,1680.0072
1257,894.2864
1258,9049.972
1259,655.6556
1260,5201.532
1261,877.6165
1262,1021.0184
1263,2712.583
1264,1417.8859
1265,1654.7955
1266,1212.1036
1267,9111.312
1268,588.52985
1269,5748.837
1270,934.0337
1271,4254.341
1272,1265.53
1273,833.92096
1274,773.2111
1275,1112.1729
1276,3372.1123
1277,3763.2217
1278,744.94086
1279,1094.3645
1280,1591.5353
1281,1768.464
1282,12560.015
1283,8220.003
1284,4270.142
1285,2457.8884
1286,2811.8972
1287,6829.117
1288,3262.0757
1289,799.35547
1290,2750.4673
1291,4284.177
1292,879.766
1293,2187.859
1294,775.77625
1295,6174.1055
1296,1215.5966
1297,1986.8412
1298,1721.0107
1299,4378.589
1300,7290.904
1301,483.55344
1302,6963.795
1303,5448.713
1304,608.1688
1305,937.3423
1306,1836.958
1307,1598.4362
1308,1770.9744
1309,9748.888
1310,4052.5803
1311,2581.8433
1312,2035.9458
1313,1947.9044
1314,774.0723
1315,2925.426
1316,3671.6497
1317,551.4667
1318,753.98505
1319,2001.3247
1320,1125.0184
1321,7182.0317
1322,2622.6555
1323,15987.711
1324,849.9922
1325,647.6485
1326,1014.6122
1327,3962.7832
1328,2926.031
1329,4520.7734
1330,695.4302
1331,1455.147
1332,803.8168
1333,2893.0876
1334,3648.492
1335,4282.52
1336,4096.4683
1337,684.19147
1338,3251.8862
1339,696.0432
1340,5562.678
1341,4742.9565
1342,14403.7705
1343,872.5694
1344,2122.2502
1345,5363.93
1346,3023.9993
1347,793.1397
1348,725.44244
1349,753.56256
1350,814.70447
1351,408.39285
1352,2643.913
1353,1363.5732
1354,6735.5137
1355,13263.574
1356,844.39185
1357,1002.2686
1358,1268.7084
1359,625.13055
1360,5012.6216
1361,1412.6628
1362,630.1097
1363,4851.293
1364,14531.289
1365,4342.1665
1366,14118.711
1367,625.52454
1368,3818.3105
1369,456.4883
1370,1217.1167
1371,1120.8766
1372,2265.2898
1373,15617.12
1374,1047.759
1375,3433.7495
1376,9311.151
1377,610.96375
1378,13239.857
1379,2451.9404
1380,1037.0156
1381,3812.168
1382,639.23737
1383,6619.6406
1384,2255.78
1385,873.3232
1386,992.99255
1387,4796.692
1388,15142.973
1389,7406.911
1390,6416.1445
1391,3337.5813
1392,1727.4003
1393,898.82806
1394,10768.686
1395,4364.7583
1396,437.17648
1397,2009.9755
1398,631.6536
1399,2983.7285
1400,12444.472
1401,15883.581
1402,7387.3584
1403,6905.0015
1404,8294.52
1405,589.2551
1406,940.8128
1407,5214.55
1408,665.9586
1409,3291.3867
1410,2578.9814
1411,588.5991
1412,949.48
1413,647.2498
1414,6375.397
1415,1852.9647
1416,1578.6897
1417,3234.7676
1418,1004.84656
1419,10924.453
1420,6872.9023
1421,1311.5511
1422,4768.796
1423,8820.427
1424,591.6646
1425,1270.8124
1426,7062.877
1427,1013.8222
1428,587.1476
1429,1668.3326
1430,4691.148
1431,3808.8645
1432,5746.767
1433,4236.2363
1434,11087.749
1435,4110.3257
1436,5348.87
1437,3750.8096
1438,991.0919
1439,807.91437
1440,890.46075
1441,832.427
1442,1006.9399
1443,4729.9478
1444,5013.1216
1445,929.529
1446,3067.6406
1447,13790.33
1448,815.90356
1449,1629.5718
1450,776.3508
1451,14603.69
1452,5052.0474
1453,13665.187
1454,744.41895
1455,970.04926
1456,13435.646
1457,3277.057
1458,4467.9253
1459,761.687
1460,1673.7592
1461,2633.86
1462,1016.412
1463,1198.5942
1464,9120.017
1465,2722.0095
1466,8876.006
1467,1071.6033
1468,2556.2905
1469,1748.7073
1470,3033.3303
1471,715.5397
1472,2843.8801
1473,3454.2605
1474,660.0429
1475,947.53143
1476,3954.0461
1477,4707.518
1478,684.8621
1479,2447.6555
1480,2448.3687
1481,2931.3938
1482,526.3893
1483,3415.876
1484,4209.8374
1485,1709.2692
1486,11026.612
1487,973.5694
1488,2184.2065
1489,1805.4832
1490,1066.8828
1491,1412.8992
1492,2289.3489
1493,581.65106
1494,511.47556
1495,665.7349
1496,4509.9673
1497,6069.439
1498,637.74005
1499,1071.7893
1500,14740.093
1501,4784.024
1502,14370.56
1503,5804.924
1504,502.04892
1505,5846.4785
1506,887.20483
1507,886.87634
1508,4792.4785
1509,1765.9467
1510,1871.9637
1511,5253.25
1512,4337.4116
1513,3215.8237
1514,452.10794
1515,14351.104
1516,10113.411
1517,2350.5225
1518,1235.297
